Date,F,HMC,TM,TTM,PAG,GM,OSK,FCAU
2015-10-29,14.729999542236328,32.97999954223633,123.23999786376953,29.579999923706055,48.40999984741211,34.75,38.68000030517578,9.578947067260742
2015-10-30,14.8100004196167,33.130001068115234,122.62000274658203,29.56999969482422,48.84000015258789,34.90999984741211,41.09000015258789,9.631579399108887
2015-11-02,14.75,33.29999923706055,123.30000305175781,29.579999923706055,49.290000915527344,35.56999969482422,41.83000183105469,9.796052932739258
2015-11-03,14.8100004196167,33.25,123.38999938964844,29.8799991607666,50.040000915527344,35.779998779296875,41.4900016784668,9.638157844543457
2015-11-04,14.649999618530273,32.09000015258789,123.55999755859375,30.360000610351562,49.779998779296875,35.41999816894531,41.9900016784668,9.381579399108887
2015-11-05,14.569999694824219,32.810001373291016,124.86000061035156,30.1299991607666,49.77000045776367,35.439998626708984,42.0099983215332,9.4078950881958
2015-11-06,14.520000457763672,32.5099983215332,122.91999816894531,30.0,49.31999969482422,35.75,42.279998779296875,9.486842155456543
2015-11-09,14.329999923706055,32.540000915527344,122.22000122070312,30.450000762939453,47.93000030517578,35.66999816894531,41.5,9.348684310913086
2015-11-10,14.279999732971191,32.65999984741211,123.58999633789062,30.610000610351562,48.099998474121094,35.619998931884766,41.97999954223633,9.243420600891113
2015-11-11,14.3100004196167,32.56999969482422,123.2300033569336,31.059999465942383,47.099998474121094,35.54999923706055,41.90999984741211,9.177631378173828
2015-11-12,14.039999961853027,32.220001220703125,121.7300033569336,30.34000015258789,45.61000061035156,35.09000015258789,41.52000045776367,8.921052932739258
2015-11-13,13.920000076293945,32.130001068115234,121.2699966430664,30.010000228881836,43.79999923706055,34.310001373291016,40.959999084472656,8.894737243652344
2015-11-16,14.039999961853027,32.61000061035156,122.04000091552734,30.510000228881836,44.63999938964844,35.16999816894531,42.130001068115234,8.894737243652344
2015-11-17,14.149999618530273,32.43000030517578,123.1500015258789,30.709999084472656,44.849998474121094,35.209999084472656,41.86000061035156,8.848684310913086
2015-11-18,14.460000038146973,32.810001373291016,124.91000366210938,30.65999984741211,45.099998474121094,36.459999084472656,42.66999816894531,8.835526466369629
2015-11-19,14.569999694824219,32.95000076293945,123.88999938964844,30.719999313354492,45.0099983215332,36.13999938964844,42.59000015258789,9.105262756347656
2015-11-20,14.600000381469727,32.779998779296875,123.66999816894531,30.479999542236328,45.54999923706055,36.34000015258789,43.27000045776367,9.236842155456543
2015-11-23,14.550000190734863,32.650001525878906,123.12000274658203,30.31999969482422,45.77000045776367,36.08000183105469,42.869998931884766,9.230262756347656
2015-11-24,14.550000190734863,32.88999938964844,124.0199966430664,30.100000381469727,46.470001220703125,36.220001220703125,43.83000183105469,9.151315689086914
2015-11-25,14.550000190734863,32.599998474121094,123.86000061035156,30.0,46.70000076293945,36.34000015258789,43.04999923706055,9.2171049118042
